8789,1003
9692,6321
8280,2043
6017,9517
8536,237
4980,8662
3644,35
7886,7839
5756,1103
9147,9441
6738,9116
4039,7409
2474,1612
9692,8726
1302,5634
5057,510
1069,2165
1630,6574
1887,8744
8109,9942
5789,766
9705,613
5943,7127
6361,1413
2535,4571
6468,1196
9714,5137
3667,6662
5412,845
6455,5223
2534,1540
6510,3796
7712,8018
1874,5152
9693,220
7034,1386
4749,3208
2641,3277
5122,541
4343,2743
7436,2271
948,6964
2699,3609
7682,2492
3785,5437
1320,4239
1043,2833
7826,2881
4045,5583
9496,7511
9593,9590
8385,8987
6667,1509
5810,8590
4715,9384
6349,6096
9356,2325
6752,7683
9177,7173
1389,1247
9383,9490
2969,1041
892,9222
8309,4813
5667,7742
55,9278
7751,1428
9163,14
3281,9407
3601,3905
7662,4617
2018,8422
5939,5720
7670,6349
2435,2854
7720,1025
2973,6813
7227,1081
3818,4603
7135,5117
3165,1938
3886,7231
3322,7094
2560,956
9959,8546
8053,7804
1776,3233
6778,1890
5505,3345
1506,3126
7658,5883
2523,4516
3230,7358
6735,1165
5087,8985
1463,93
1910,8651
2317,5002
3309,3390
6002,4917
2266,3204
5479,1969
4074,1321
2249,8756
4318,4850
6834,891
8156,5747
4469,449
8481,3088
8407,5107
8409,3203
4409,6482
2934,3595
1403,5998
2491,1196
3484,2273
6972,6341
7427,869
5302,5128
2481,9891
9857,2159
7436,1219
5801,3965
1548,9006
8526,7690
4366,9370
9291,5836
752,4563
4976,9014
3849,3560
7286,4380
2102,961
7333,2868
3327,5639
8111,2191
9389,3912
1413,9018
2330,463
9824,4374
5615,1822
3301,5454
4603,7276
1689,6895
4686,1908
6840,1404
182,6179
7427,3726
1641,6997
6304,7504
7117,4965
4412,3351
4496,9184
974,5894
1067,861
4357,8337
8369,6705
6439,8352
7398,2792
10,9412
4684,7936
5191,1495
286,5705
1263,1524
3183,951
2323,2684
8966,1412
675,1510
8966,7371
295,5173
6278,188
3314,5670
9045,4811
3982,3986
9922,7498
7967,8545
1552,7322
3822,9731
358,9337
8311,8091
9987,9130
6957,8444
6772,6583
8589,9789
8059,9025
2433,9455
103,3708
3941,2842
2301,6483
311,4328
4372,7030
5986,442
8632,6880
262,3807
4287,9991
1714,2155
7611,75
7325,9763
8836,7836
5301,2772
3498,1074
6478,5807
6671,9734
3845,2619
807,7206
8283,3628
9350,4193
3813,990
5385,174
1301,1171
925,7945
3340,4483
6654,3331
1408,1833
7885,325
3483,1570
5230,38
2697,6513
1188,5491
6405,2733
2583,9657
276,3806
7485,3081
5930,7678
3862,4538
5453,964
5238,2565
9899,1975
7123,9532
1369,7792
8431,294
1810,9606
6683,6655
8530,6832
587,7749
1339,3166
6645,5188
7243,5796
8363,5438
2055,805
1506,3786
6957,7447
4904,3830
1752,8552
5127,579
282,8513
9711,6650
6717,1758
9784,6416
1051,6605
5643,3764
468,4614
8722,5558
3727,4984
1065,4864
8270,2113
9538,9671
9504,2115
7978,2858
1574,986
1534,7246
3694,2701
2200,2316
46,5939
4980,6646
9496,8256
3259,9910
4427,2295
5117,5191
1130,1175
8626,625
5722,3351
7313,1151
5561,3062
6378,4137
732,1887
6398,6737
290,373
9020,8704
3196,4523
4707,8168
3404,7740
1156,2145
112,1661
9801,5138
9028,7631
4065,3014
3976,2551
1453,9678
2923,2461
2522,9362
3162,6693
8072,4020
1737,6433
4542,7150
1555,4848
1619,8847
2163,6791
6423,1374
7907,6955
3618,4824
4476,2082
62,1548
3574,311
6637,7616
4089,6622
2753,479
1699,344
6300,973
3687,1415
4995,2089
6033,9419
4112,6271
5774,6704
5618,2713
2806,6594
9600,3292
5187,5180
1470,7889
1564,1009
6792,6575
2683,7512
5335,2964
199,8973
4674,5155
4855,3836
221,6904
86,2283
2795,1568
1049,9516
6243,1990
2321,2644
9701,2917
7664,9251
7853,7189
6711,9818
244,7968
1806,2124
2898,151
9657,3320
4933,9147
8113,5196
6209,7585
9436,8749
7951,1644
2381,8152
5970,4269
3270,7141
1175,4418
4523,5749
8093,713
9223,5381
2052,5099
5299,1452
7108,8296
4366,6231
273,112
8808,7092
6946,2157
2362,623
6053,4516
1497,1541
6115,9116
2478,1724
5356,6627
8283,7300
6847,7691
4447,3259
8988,7981
8003,708
7374,2537
1395,2806
9229,4566
2423,8970
2448,803
71,788
2411,7244
9371,3725
6732,8073
9382,9342
4525,9
9400,6507
4475,3721
7364,4797
6117,2109
3515,5665
9278,194
2458,3887
1202,9675
2074,9976
9360,4501
904,1511
4751,6415
6013,6394
7465,4726
7232,7671
1826,1697
7896,6253
7776,9695
3261,8913
4832,802
7999,1791
4209,2559
6105,4790
5521,4682
1818,5919
7386,9809
387,3259
747,5624
6930,1641
5953,5282
5491,5569
6184,1277
6350,958
586,5026
3216,6964
784,8439
9173,7250
9302,6076
7713,6859
805,3135
729,1466
6853,130
8454,2370
4024,4030
5810,7367
3632,9339
7352,2471
7619,8636
1161,5135
8318,2169
5592,7243
3890,3992
804,2419
4117,133
2847,6226
7384,1272
3508,9051
1713,5415
1555,9415
3257,1820
4671,4713
722,3498
5404,199
1908,3145
7282,8833
1050,1062
3935,876
244,3135
5586,199
7201,2902
8770,7434
5369,1788
963,492
7405,135
6125,8606
6312,6075
4084,3169
2527,7103
8117,6356
7861,4542
2405,8590
6392,366
6611,608
2865,8156
6786,6147
5797,8458
1256,5301
2746,3558
5173,5173
247,5297
8101,4246
3015,6506
5607,355
3260,3751
3628,5303
9297,5546
9309,8063
173,1230
5899,5433
9279,1872
2441,7352
1525,7254
1105,7210
428,6218
1559,6142
2896,8411
4350,1475
2798,498
8958,7600
7622,106
8864,1297
7284,7031
6563,3593
8194,9276
1945,2432
4119,2009
7022,4180
2005,8703
5123,6896
6582,8030
1584,5632
5586,7655
6302,7678
1472,6284
3523,6778
9391,2800
9123,5497
9754,3800
9352,8280
5026,1828
6563,2672
1875,1047
6180,5592
9084,9951
4670,4104
4737,2886
3748,5451
4110,4696
4775,6175
7174,6858
1459,7013
9799,3540
5545,2192
7862,8358
7872,7418
5575,2505
880,8931
8912,727
825,2065
2251,3276
3665,9928
4878,8018
9903,590
5945,1363
4377,6161
3181,3202
1189,1796
7319,7101
7141,9089
9446,7208
8172,9426
128,3202
3686,297
1604,1173
7465,5053
9055,6658
8625,3711
8184,7251
3202,4094
6651,3303
2329,7447
838,7962
7544,6943
6982,3160
6833,3648
6149,6436
4063,6963
2858,2499
5431,5389
546,8241
3338,2056
8645,1822
5,3352
5121,5630
7486,8210
8361,4235
6705,3590
2982,671
4009,2610
6719,7520
1153,8232
1049,2034
9689,7915
5077,5143
1622,6972
2516,3391
5457,5069
3158,209
4142,4241
672,7076
2234,3665
352,3397
7821,925
4914,3803
4587,4536
5311,5687
596,7734
9235,4406
5582,4246
9474,8018
1428,8203
1782,349
811,4235
8224,5806
3973,4753
9567,295
85,1962
1457,9468
9586,3257
1033,3429
6657,4589
5087,3521
5993,8746
4374,1851
4354,86
6834,7686
741,4796
401,7418
4863,6469
524,36
3703,5615
530,1272
7054,4071
5241,8120
9819,6656
266,5350
3866,6870
7667,283
3659,2276
5409,1174
7088,997
2739,4559
6481,1582
9616,1942
9220,1644
1103,6984
4020,5137
3224,4921
8827,6900
5480,5658
4398,6008
6759,2314
9424,8011
976,4142
7363,3659
2706,2631
3024,5198
177,4299
6679,8744
863,6456
9763,7421
1216,5220
2538,9969
616,3557
448,7903
1510,8011
2557,346
8868,4075
2554,55
1392,9654
1069,7009
1730,3432
2937,9327
4854,45
1668,5670
9345,8497
4992,5125
8490,9430
8279,7617
1346,1146
1270,3642
2847,7077
833,6092
8166,2694
2013,7779
5749,6658
3531,3142
304,3765
8682,9980
7644,8785
6427,873
1715,7475
8406,9120
5103,325
4142,3527
5752,4497
1104,4197
1515,4353
1752,4317
8247,3615
1862,1362
7808,8087
6027,9523
8382,8893
5632,5470
6643,5195
6027,4965
1429,4813
1130,8674
6167,3672
9662,3509
3182,7830
214,2115
8166,9119
1523,3470
9941,1683
2815,2077
7587,8488
1755,5344
9096,2473
701,5326
691,8591
8199,7960
8418,335
487,7781
5179,1218
9273,8678
6341,7566
9691,6601
6898,9076
1280,4437
1618,5724
6819,1125
8146,3817
8185,4949
8100,2755
96,4517
3176,6669
6337,6028
8730,299
2318,9574
480,7129
2321,1289
9546,2008
7286,2332
5693,8531
4682,4866
6253,329
9970,5161
3196,2872
896,1743
9986,1313
2799,4427
6031,9243
2107,3380
1074,8752
3513,7048
7430,3213
8687,6325
104,886
2151,6900
1152,8310
6298,8025
2216,1909
540,696
2716,3705
3066,6508
6270,9012
9514,242
3265,114
6567,7410
7456,4951
5446,4558
9199,9634
8108,105
6765,4750
6313,2276
4320,2252
7159,8579
2073,9175
7943,8794
9284,5129
4865,8319
6521,6905
4186,1195
4835,6965
8098,821
332,8708
5675,4458
5046,1789
5364,3494
4079,7277
2160,7642
4349,1194
6398,6951
2737,7357
3079,9970
4399,6057
9030,9164
5109,7330
5868,5813
6048,6960
9382,4681
5868,8050
4500,1434
5436,4384
7972,9787
6539,9115
4632,6215
6925,4933
3259,6696
1013,1094
9552,256
1596,4047
8690,5403
8502,6786
9212,4157
5505,8437
2071,6613
8171,384
4319,2432
1509,3602
9961,5264
6863,9272
556,5722
5038,8560
1218,8222
2281,423
8638,1232
689,222
7753,8873
2921,4974
5761,5221
2736,7264
2415,1703
884,7570
4044,2208
8815,2675
213,6343
7672,7033
4413,9792
6934,8717
1586,4721
8298,6601
7290,3011
4201,1811
8175,1016
9497,9238
8192,4874
7757,2
7481,9598
6135,9183
3197,994
542,8253
3872,7172
133,5706
5330,2141
1379,1463
9859,3666
6022,6303
9541,2304
6648,4705
1883,765
3934,5309
4936,6086
7610,6279
8444,5997
8117,5177
6327,2016
4342,3147
9027,5435
9722,4467
1104,4690
3263,3109
5729,8026
4693,10000
2918,5785
9722,7246
3681,3326
9530,1441
1804,7852
2098,848
6131,9190
8085,1456
8058,9521
5258,665
8901,2149
4635,4835
1413,831
8968,6987
2078,7737
8266,9784
6213,3277
5792,6576
5407,1489
8175,4571
5386,1174
7359,8830
1539,5676
7733,9217
4803,8260
7443,8799
6326,6082
5468,6903
2634,6297
9118,8674
9084,5379
3777,5861
5795,8670
2619,2437
8702,5268
1814,6062
3433,4000
7277,9555
9696,6484
47,9483
3239,5810
7501,9404
1227,8621
3006,5011
3161,5964
2455,9654
3535,5810
3468,2178
3065,9771
1458,8895
8542,4414
8079,2861
9583,3799
7922,3241
5146,9980
1623,4825
4985,339
4644,4208
9598,696
1739,7045
2905,6695
1319,1275
3588,2187
4427,5671
9696,6780
5007,4078
6528,4965
1099,4044
6734,3511
7560,8805
2907,7821
2982,9565
1923,6576
1553,6234
8588,501
2911,7289
5315,3248
3953,9493
5269,9156
3553,306
578,9390
9248,5051
4969,9422
2035,912
1451,4379
139,9823
4588,8626
2302,8036
4216,908
8837,1442
8340,8567
9170,1925
2449,7155
2215,5456
9653,5866
5920,5364
6013,1995
8003,1297
1197,8586
3681,519
6386,1373
7846,8684
156,3885
9133,127
4992,7725
8787,8550
3248,9236
4952,1893
8495,6053
4549,5300
6233,1168
7106,9491
8136,8330
1328,9755
9448,7305
2731,2297
962,794
8851,3641
1918,1177
973,5740
879,8865
8211,4274
6400,1636
8693,3187
2527,2076
6442,1765
6068,2643
7333,5553
4453,5465
4842,3252
6585,4629
4068,5751
8839,5983
5410,4349
9135,1047
5360,7026
9454,7896
8381,9479
604,334
8950,8806
2385,9733
4361,8762
5652,5546
4116,4388
384,3998
1358,1766
7574,5236
5948,451
929,8957
8816,9762
6628,6209
5758,9827
7541,2021
6520,6739
3122,7119
9935,8968
560,2140
9054,1049
7213,365
7860,2706
6041,3162
9488,582
1426,1185
5334,5915
4533,2831
9112,4512
2796,7652
5077,1655
9866,1196
7017,2416
3091,128
7656,9347
5259,9864
1054,8511
8540,1840
6757,6348
506,8266
6780,4826
5975,1050
8878,1964
3933,2306
729,5788
6397,6051
9227,212
7441,6175
461,8683
6400,1671
4056,8002
617,1218
4384,1253
5669,1342
1420,5020
3442,8609
9166,3789
2998,5297
7846,4795
7195,8737
9763,6923
1257,2783
441,6711
410,2257
9580,725
2731,2997
258,8155
5635,521
7206,8239
4785,6050
2269,7582
3009,6996
5352,4428
9558,8467
2436,3970
7832,3773
6910,1160
8781,8319
8489,4651
2391,602
386,5942
6121,3505
640,5568
8627,7804
8316,3867
5001,6867
8662,1250
9344,6256
8311,1845
4468,2617
9869,9838
6438,4486
8736,6618
7510,9933
2316,9796
7544,6544
4709,4280
9336,6106
3119,8443
3576,4943
7805,3709
2394,3085
2739,2365
7543,457
5202,4113
7800,5225
6399,2562
6194,6492
6190,9155
9729,175
9001,8438
5583,5278
458,429
628,3700
9384,6424
384,4142
4523,6976
3341,867
4377,125
3812,6587
2572,581
8256,7122
4013,1506
3283,315
7523,418
289,2674
5564,8735
4445,1819
886,4086
1423,3126
2638,8948
8163,9109
929,2753
8387,1494
841,5143
4539,7419
1896,3885
7540,4139
1713,3589
4589,2560
4381,3826
1458,5921
9327,5619
1806,4886
852,1815
9265,2209
9831,7210
1975,5355
1021,5879
5840,8849
8893,8935
615,1230
8313,5219
5069,7404
4782,7739
4386,8581
6598,5778
775,7899
6425,8512
895,949
4787,3562
1639,6732
8000,1659
9028,2477
4456,8968
9682,9084
4870,2704
6659,1790
2966,3004
4138,7598
2623,7802
8786,7314
459,7520
1526,7255
7840,4278
111,5895
2947,661
8851,3965
25,4536
2831,2250
8060,1275
8172,8008
642,131
6580,9936
1628,5496
2097,5399
8922,6305
8735,5049
8038,6942
2229,2784
3817,9587
302,7423
2206,4783
6209,1690
3290,8225
2885,8989
3642,3536
5811,9536
83,8522
8018,9991
5745,8357
1325,2978
5189,6763
6848,3316
4227,3860
2104,661
47,7676
8679,5691
2692,9868
1401,5823
4449,1568
2184,6932
6305,4995
8661,8165
3241,5582
5772,9075
7196,9811
806,2826
2186,6566
9948,6999
2004,975
4944,6495
7782,2130
9750,1346
2215,1463
9262,889
4329,7096
5319,2660
2519,9581
4153,4418
1737,1542
373,5603
9391,4331
5907,1519
3389,5698
4334,5866
3074,7613
7746,8652
2115,1158
2924,612
5937,3512
7340,5212
7906,8211
6485,6873
8666,9026
6373,4014
5797,5305
7749,3108
3504,3580
2429,900
6008,1688
6514,8909
7766,7384
2822,4345
6341,5741
5866,6605
9415,6962
6537,9945
832,5056
2949,8138
7979,6010
7982,1835
1278,5358
3152,1095
6815,2681
5787,6708
5442,2035
158,3433
3301,3880
9871,4264
7051,1424
3338,547
9169,6294
9472,2834
7699,883
6967,2772
2959,6008
7910,1118
9205,4489
1236,2156
1006,6404
9240,5647
1895,6908
4935,7360
1394,3380
8533,1049
2635,6852
408,82
879,4125
3309,2033
9545,7625
5305,973
9456,9312
5452,5743
462,7172
7606,5696
4906,1507
9686,9112
453,4650
5706,7517
6507,971
2428,1859
6823,5689
6377,8888
5221,4887
9006,7843
4995,3807
3816,1740
3950,7814
1085,2091
2498,9707
7761,5150
5641,6997
3731,5646
201,3895
1192,4430
4214,1736
7754,3901
912,7282
2462,3220
8914,6231
325,4591
8224,5007
9116,7188
167,6623
4407,6771
5578,8007
4161,2178
9566,8277
7149,180
8051,6742
4475,7290
1550,8027
934,9779
1683,9086
4517,51
1466,19
996,8460
4244,9992
4754,7322
7020,3207
4570,5684
751,2547
573,2921
7136,4496
6541,3559
5077,5407
1961,1465
9524,1467
523,8690
7486,7488
3424,2665
7279,2789
1241,5404
1717,5670
2693,576
8502,4514
9785,8338
4771,1168
7736,8095
9256,6108
5641,3172
8779,7727
5694,2112
159,8543
8486,7779
5583,1568
7395,996
7730,8849
5738,930
4400,3326
5783,1912
301,195
4148,1149
1627,3716
3561,5743
3305,4577
5864,1900
7293,6224
928,7753
2567,252
994,1336
7640,3206
2141,1044
9640,6383
6755,7635
1982,3880
7854,3588
1366,942
2462,5235
1530,892
2849,7015
3967,3222
8967,6637
1732,2119
44,6126
9370,2024
9868,5169
7814,8172
9937,8841
361,140
2758,4976
7610,6204
5930,3586
4794,8870
5952,1801
1980,4939
6774,9118
2884,8623
3958,2154
3383,3618
3351,2860
6224,1107
4604,8540
6821,6282
5516,58
3338,1692
3956,6332
2036,2312
9866,6156
3524,2599
6498,6170
3340,3906
6181,6963
3473,1072
2229,3444
6625,1532
8919,8638
3199,5863
9985,3716
805,2753
2948,9303
1657,9686
6779,880
6485,9845
8667,1756
6860,2990
5672,8170
9714,8863
2896,8398
2901,4081
1481,3145
3687,9000
827,1835
7351,8498
6232,4198
3690,765
1433,8289
3048,336
741,5572
2011,2997
3125,3948
7023,2189
9510,4421
1642,3113
5743,9103
3734,6378
7019,4289
2909,8728
